Graduation Year,Role,Employer,Company's Industry,Role Category,Tag 1,Tag 2,Tag 3,Career Webpage,Specify Other Industry,POST,Comments,Confidence Score
2022,Business Analyst Intern,toCode.ai,,Business & Enterprise,Internships,,,https://tocode.ai/conversational-platform/,,PRE,,70
2022,Business Analyst Intern,toCode.ai,,Business & Enterprise,Internships,,,https://tocode.ai/conversational-platform/,,PRE,,70
2022,"Associate, Government Advisory",Tony Blair Institute for Global Change,,Business & Enterprise,Business & Enterprise,,,https://institute.global/who-we-are/careers,,POST,,70
2022,Social Media Director,TORJA Inc.,,Marketing & Communications,Marketing & Communications,,,https://torja.ca/,,PRE,,85
2022,Editor,TORJA Inc.,,Business & Enterprise,Business & Enterprise,,,https://torja.ca/,,PRE,,40
2022,Visitor Experience Specialist,Tourism Vancouver,Government and NGO's/No-Profit Organizations (NPOs),Business & Enterprise,Business & Enterprise,,,,Tourism,PRE,,40
2022,Corporate Priorities Assistant,Trade & Invest British Columbia,Government and NGO's/No-Profit Organizations (NPOs),Business & Enterprise,Administration and Office Management,,,https://www.britishcolumbia.ca/,,PRE,,40
2022,Business Development Specialist,TUEX International Education,,Business & Enterprise,Sales / Business Development,,,https://www.tuex.ca/,,PRE,,40
2022,Business Development Intern,Türkiye Petrolleri A.O. ,Other,Business & Enterprise,Internships,Sales / Business Development,,https://tp.gov.tr/?mod=medya,Oil and Gas Production - Business Development,PRE,,40
2022,Sales Marketing Analyst,TwinsMusic Enterprises,,Marketing & Communications,Sales / Business Development,Marketing & Communications,,https://www.twinsmusicny.com/,,PRE,,85
2022,Political/Economic Intern,U.S Department of State,Government and NGO's/No-Profit Organizations (NPOs),Business & Enterprise,Internships,Economics,,https://careers.state.gov/,Economics,PRE,,40
2022,Intern- Bureau of Western Hemisphere Affairs,U.S. Department of State,,Business & Enterprise,Internships,,,https://careers.state.gov/,,PRE,,40
2022,Teaching Assistant,UBC,Academia,Post-Secondary Institution,Administration and Office Management,Academia,,https://hr.ubc.ca/careers,,PRE,,80
2022,Learning Rover Co-op and Part-time,UBC,Academia,Post-Secondary Institution,Internships,,,https://hr.ubc.ca/careers,Technology,PRE,,80
2022,Teaching Assistant,UBC,Academia,Post-Secondary Institution,Administration and Office Management,Academia,,https://hr.ubc.ca/careers,,PRE,,80
2022,BIE Academic Tutor,UBC,Academia,Post-Secondary Institution,Academia,,,https://hr.ubc.ca/careers,,PRE,,80
2022,UBC Student Ambassador,UBC,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,POST,Started during degree,80
2022,Marketing Recruiting Assistant,UBC,Academia,Marketing & Communications,Administration and Office Management,HR,Marketing & Communications,https://hr.ubc.ca/careers,,PRE,,85
2022,Research Assistant,UBC,,Research,Administration and Office Management,Research,,https://hr.ubc.ca/careers,,PRE,,80
2022,Finance Coordinator,UBC,,Finance & Banking,Finance & Banking,,,https://hr.ubc.ca/careers,,POST,Started during degree,80
2022,Research Assistant,UBC,Academia,Research,Administration and Office Management,Research,,https://hr.ubc.ca/careers,,PRE,,80
2022,UBC Jumpstart Orientation Leader,UBC,,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
2022,eRecruitment Co-op Assistant,UBC,,Post-Secondary Institution,HR,Internships,Administration and Office Management,https://hr.ubc.ca/careers,,PRE,,80
2022,Data Entry Clerk,UBC,,Data Science & Analytics,Data Science & Analytics,Technology,,https://hr.ubc.ca/careers,,PRE,,85
2022,Research Assistant,UBC,,Research,Administration and Office Management,Research,,https://hr.ubc.ca/careers,,PRE,,80
2022,Teaching Assistant,UBC,,Post-Secondary Institution,Administration and Office Management,Academia,,https://hr.ubc.ca/careers,,PRE,,80
2022,Recruiting Assistant,UBC,,Post-Secondary Institution,Administration and Office Management,HR,,https://hr.ubc.ca/careers,,POST,Started during degree,80
2022,Teaching Assistant,UBC,,Post-Secondary Institution,Administration and Office Management,Academia,,https://hr.ubc.ca/careers,,PRE,,80
2022,Orientation Leader for the Jumpstart program,UBC,,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
2022,Teaching Assistant,UBC,,Post-Secondary Institution,Administration and Office Management,Academia,,https://hr.ubc.ca/careers,,PRE,,80
2022,"UBC Equity and Inclusion Office: Research Assistant, Inclusion Initiatives",UBC,Academia,Research,Administration and Office Management,Research,,https://hr.ubc.ca/careers,,PRE,,80
2022,Research Assistant,UBC,Academia,Research,Administration and Office Management,Research,,https://hr.ubc.ca/careers,,PRE,,80
2022,Arts Student Assistant,UBC,,Post-Secondary Institution,Administration and Office Management,,,https://hr.ubc.ca/careers,,PRE,,80
2022,Teaching Assistant,UBC,,Post-Secondary Institution,Administration and Office Management,Academia,,https://hr.ubc.ca/careers,,PRE,,80
2022,Research Assistant,UBC,Academia,Research,Administration and Office Management,Research,,https://hr.ubc.ca/careers,Research,PRE,,80
2022,Quantitative Research Assistant,UBC  ,Academia,Research,Administration and Office Management,Research,,https://hr.ubc.ca/careers,,PRE,,80
2022,Survey and Data Analystics Team Leads,UBC  ,Academia,Data Science & Analytics,Data Science & Analytics,Technology,,https://hr.ubc.ca/careers,,PRE,,85
2022,Data Analystics Team Leads,UBC  ,Academia,Data Science & Analytics,Data Science & Analytics,Technology,,https://hr.ubc.ca/careers,,PRE,,85
2022,Residence Advisor,UBC Housing and Hospitality Services,,Post-Secondary Institution,Post-Secondary Institution,,,https://shcs.ubc.ca/careers/,,PRE,,80
2022,"Learning Rover, Organizational Change Management Team",UBC Integrated Renewal Program,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://it.ubc.ca/projects/integrated-renewal-program,Technology,PRE,,80
2022,"Team Lead, Learning Rovers",UBC Integrated Renewal Program,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://it.ubc.ca/projects/integrated-renewal-program,Technology,PRE,,80
2022,International Student Advising Assistant,UBC International Student Development,,Post-Secondary Institution,Administration and Office Management,,,https://facultystaff.students.ubc.ca/student-affairs/international-student-development,,PRE,,80
2022,English Program Assistant,UBC Learning Exchange,,Post-Secondary Institution,Administration and Office Management,,,https://learningexchange.ubc.ca/2020/03/11/were-hiring/,,PRE,,80
2022,Research Associate,UBC Office of Regional International Community Engagement (ORICE),Academia,Research,Research,,,https://orice.ubc.ca/opportunities/,,PRE,,80
2022,League Staff (TAHL),UBC Recreation,,Post-Secondary Institution,Post-Secondary Institution,,,https://recreation.ubc.ca/home/employment/,,PRE,,80
2022,Head of League Staff and Statistics (TAHL),UBC Recreation,,Post-Secondary Institution,Post-Secondary Institution,,,https://recreation.ubc.ca/home/employment/,,PRE,,80
2022,Research Assistant,UBC Sauder School of Business,Academia,Research,Administration and Office Management,Research,,https://www.sauder.ubc.ca/about-ubc-sauder/careers,,PRE,,80
2022,Teaching Assistant,UBC Sauder School of Business,Academia,Post-Secondary Institution,Administration and Office Management,Academia,,https://www.sauder.ubc.ca/about-ubc-sauder/careers,,PRE,,80
2022,Special Projects Coordinator (Co-op),UBC Sauder School of Business,Academia,Post-Secondary Institution,Internships,,,https://www.sauder.ubc.ca/about-ubc-sauder/careers,,PRE,,80
2022,Project Assistant,UBC Sauder School of Business,,Post-Secondary Institution,Administration and Office Management,,,https://www.sauder.ubc.ca/about-ubc-sauder/careers,,PRE,,80
2022,Undergraduate Research Assistant,UBC Sauder School of Business,,Research,Administration and Office Management,Research,,https://www.sauder.ubc.ca/about-ubc-sauder/careers,,PRE,,80
2022,Project Assistant,UBC Sauder School of Business,,Post-Secondary Institution,Administration and Office Management,,,https://www.sauder.ubc.ca/about-ubc-sauder/careers,,PRE,,80
2022,Teaching Assistant,UBC Sauder School of Business,,Post-Secondary Institution,Administration and Office Management,Academia,,https://www.sauder.ubc.ca/about-ubc-sauder/careers,,PRE,,80
2022,Admissions and Office Assistant,UBC Sauder School of Business,,Post-Secondary Institution,Administration and Office Management,,,https://www.sauder.ubc.ca/about-ubc-sauder/careers,,PRE,,80
2022,Residence Advisor,UBC Student Housing and Hospitality Services,,Post-Secondary Institution,Post-Secondary Institution,,,https://shcs.ubc.ca/careers/,,PRE,,80
2022,Head of Hockey Analytics,UBC Thunderbirds and Sports Clubs,,Data Science & Analytics,Data Science & Analytics,Technology,,https://recreation.ubc.ca/sport-clubs/,,POST,,85
2022,Investment Banking - FX Sales,UBS,Consulting,Business & Enterprise,Sales / Business Development,,,https://www.ubs.com/global/en/careers.html,Banking Services,POST,,40
2022,Economic Policy Intern- Inclusive Growth,UNDP,,Marketing & Communications,Internships,Policy,Economics,https://www.undp.org/careers,,PRE,,85
2022,Student Office Assistant,Unifiller Systems,,Business & Enterprise,Administration and Office Management,,,https://www.unifiller.com/career-opportunities,,PRE,,40
2022,"Junior Adviser, Permanent Mission of Canada to the United Nations in New York City",United Nations,Government and NGO's/No-Profit Organizations (NPOs),Business & Enterprise,Business & Enterprise,,,https://careers.un.org/,,PRE,,40
2022,Event Coordinator,Urban Rec Vancouver,Other,Business & Enterprise,Business & Enterprise,,,https://vancouver.urbanrec.ca/member/career-opportunities,Sports,PRE,,70
2022,NFL Writer,USA Today,,Business & Enterprise,Business & Enterprise,,,https://jobs.usatoday.com/browse-categories,,POST,,40
2022,Intern,Versify,,Business & Enterprise,Internships,,,https://www.versity.com/about/careers/,,PRE,,40
2022,Assistant Manager,Village Pub,,Business & Enterprise,Administration and Office Management,,,,,PRE,,70
2022,Research Assistant,VSE,Academia,Research,Administration and Office Management,Research,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,80
2022,Undergraduate Research Assistant,VSE,Academia,Research,Administration and Office Management,Research,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,80
2022,Program Development Assistant,VSE,Academia,Business & Enterprise,Administration and Office Management,,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,40
2022,Research Assistant,VSE,,Research,Administration and Office Management,Research,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,80
2022,Undergraduate Research Assistant,VSE,,Research,Administration and Office Management,Research,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,80
2022,BIE peer academic advisor,VSE,Academia,Business & Enterprise,Business & Enterprise,,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,40
2022,Research Assistant,VSE,,Research,Administration and Office Management,Research,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,80
2022,Research Assistant,VSE,Academia,Research,Administration and Office Management,Research,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,80
2022,Research Assistant - Political Economy & International Development,VSE,Academia,Research,Administration and Office Management,Research,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,80
2022,Program Development Assistant,VSECC,Academia,Business & Enterprise,Administration and Office Management,,,https://careercentre.economics.ubc.ca/,,PRE,,40
2022,Program Lead,VSECC,Academia,Business & Enterprise,Business & Enterprise,,,https://careercentre.economics.ubc.ca/,,PRE,,40
2022,Peer Coach and Program Development Assistant,VSECC,Academia,Business & Enterprise,Administration and Office Management,,,https://careercentre.economics.ubc.ca/,,PRE,,40
2022,Project Manager,VSECC,,Business & Enterprise,Project / Program Development,,,https://careercentre.economics.ubc.ca/,,PRE,,70
2022,Volunteer Program Coordinator,VSECC,Academia,Business & Enterprise,Project / Program Development,,,https://careercentre.economics.ubc.ca/,,PRE,,70
2022,Business Development and Events Management Assistant,VSECC,Academia,Business & Enterprise,Administration and Office Management,Sales / Business Development,,https://careercentre.economics.ubc.ca/,,PRE,,40
2022,Business Analysis,Watson Board Advisors,,Business & Enterprise,Business & Enterprise,,,https://www.watsoninc.ca/meet-watson/careers/,,POST,,40
2022,"Int. Analysis, Network Planning",Wesjet,,Business & Enterprise,Information Technology (IT)/Telecommunications,Technology,,https://www.westjet.com/en-ca/careers,,POST,,40
2022,Summer Camp Counselor,WinSport,Other,Business & Enterprise,Business & Enterprise,,,https://www.winsport.ca/about-us/join-our-team/,,PRE,,40
2022,Marketing Representative,Wize,,Marketing & Communications,Marketing & Communications,,,,,PRE,,85
2022,WIA Mentorship Program Mentee,Women in Animation,,Business & Enterprise,Business & Enterprise,,,https://wearewia.org/,,PRE,,40
2022,Investment Management Co-op,WorkSafe BC,,Business & Enterprise,Internships,,,https://www.worksafebc.com/en/about-us/careers,,PRE,,40
2022,Research & Insights Assistant,WorkSafe BC,Government and NGO's/No-Profit Organizations (NPOs),Research,Administration and Office Management,Research,,https://www.worksafebc.com/en/about-us/careers,,PRE,,80
2022,Account Coordinator,XMC - the Official Sponsorship and Experiential Marketing Agency,,Business & Enterprise,Business & Enterprise,,,https://www.xmc.ca/careers,,POST,,70
2022,Teaching Assistant,YMCA Japan,,Business & Enterprise,Administration and Office Management,Academia,,https://www.ymcajapan.org/,,PRE,,40
2022,Rules Planner (External Support),Yoka Games,,Business & Enterprise,Business & Enterprise,,,http://www.yokagames.com/,,POST,,40
2022,Executive Board Member,Youth Hunger Mission Foundation,,Business & Enterprise,Business & Enterprise,,,,,PRE,,40
2022,Content Creator,YouTube (self-employed),,Marketing & Communications,Marketing & Communications,,,https://www.youtube.com/@TexansThoughts/videos,,POST,Started during degree,85
2022,Marketing Consultant,Zunzi,,Marketing & Communications,Marketing & Communications,Consulting & Advisory,,,,POST,,85
2021,Sergeant (E-5),"8th Army, U.S. Army",,Business & Enterprise,Business & Enterprise,,,https://www.goarmy.com/careers-and-jobs/browse-jobs,,PRE,,40
2021,Project Portfolio Management Summer Analyst,Abacus Medicine A/S,,Finance & Banking,Finance & Banking,,,https://abacusmedicinegroup.com/career/,,POST,,80
2021,Marketing Assistant,Adcote School for Girls,,Marketing & Communications,Administration and Office Management,Marketing & Communications,,https://www.adcoteschool.co.uk/job-vacancies/,,PRE,,85
2021,Research Intern,AFRIpads,,Research,Internships,Research,,https://www.afripads.com/join-the-team/,,PRE,,80
2021,Bilingual Customer Sales and Service Agent,Air Canada,,Business & Enterprise,Sales / Business Development,,,https://careers.aircanada.com/,,PRE,,40
